"ID","LATITUDE","LONGITUDE","ELEMENT","FIRSTYEAR","LASTYEAR","STATE","STATE_NAME","RECORD_LENGTH"
"USW00023184",34.6492,-112.4222,"TMAX",1948,2026,"AZ","ARIZONA",79
"USW00023185",39.5078,-119.7683,"TMAX",1937,2026,"NV","NEVADA",90
"USW00023186",37.1,-113.6,"TMAX",2017,2026,"UT","UTAH",10
"USW00023187",34.7436,-118.7253,"TMAX",1934,2026,"CA","CALIFORNIA",93
"USW00023188",32.7336,-117.1831,"TMAX",1939,2026,"CA","CALIFORNIA",88
"USW00023190",34.4242,-119.8425,"TMAX",1941,2026,"CA","CALIFORNIA",86
"USW00023191",33.4042,-118.4144,"TMAX",1948,2026,"CA","CALIFORNIA",79
"USW00023194",35.0281,-110.7219,"TMAX",1898,2026,"AZ","ARIZONA",129
"USW00023199",32.8325,-115.6639,"TMAX",1945,2025,"CA","CALIFORNIA",81
"USW00023202",38.2667,-121.9333,"TMAX",1947,2025,"CA","CALIFORNIA",79
"USW00023206",38.5667,-121.3,"TMAX",1949,2025,"CA","CALIFORNIA",77
"USW00023208",38.6667,-121.4,"TMAX",1949,2025,"CA","CALIFORNIA",77
"USW00023213",38.5036,-122.8111,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00023225",39.2761,-120.7092,"TMAX",1943,2026,"CA","CALIFORNIA",84
"USW00023230",37.7178,-122.2331,"TMAX",1948,2026,"CA","CALIFORNIA",79
"USW00023232",38.5067,-121.4961,"TMAX",1941,2026,"CA","CALIFORNIA",86
"USW00023233",36.6636,-121.6092,"TMAX",1930,2026,"CA","CALIFORNIA",97
"USW00023234",37.6197,-122.3656,"TMAX",1945,2026,"CA","CALIFORNIA",82
"USW00023237",37.89,-121.2264,"TMAX",1948,2026,"CA","CALIFORNIA",79
"USW00023243",34.6667,-120.4667,"TMAX",2016,2026,"CA","CALIFORNIA",11
"USW00023244",37.4058,-122.0481,"TMAX",1945,2025,"CA","CALIFORNIA",81
"USW00023254",37.9917,-122.0528,"TMAX",1999,2026,"CA","CALIFORNIA",28
"USW00023257",37.2858,-120.5178,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00023258",37.6256,-120.955,"TMAX",1927,2026,"CA","CALIFORNIA",100
"USW00023259",36.5903,-121.8489,"TMAX",1968,2026,"CA","CALIFORNIA",59
"USW00023271",38.5553,-121.4183,"TMAX",1877,2025,"CA","CALIFORNIA",149
"USW00023272",37.7706,-122.4269,"TMAX",1921,2026,"CA","CALIFORNIA",106
"USW00023273",34.8942,-120.4522,"TMAX",1948,2026,"CA","CALIFORNIA",79
"USW00023275",39.1278,-123.2003,"TMAX",1949,2026,"CA","CALIFORNIA",78
"USW00023277",36.9394,-121.79,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00023285",37.6931,-121.815,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00023293",37.3594,-121.9244,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00023583",59.2839,-158.6145,"TMAX",2019,2026,"AK","ALASKA",8
"USW00023801",31.79,-86.0003,"TMAX",2008,2026,"AL","ALABAMA",19
"USW00023802",31.8814,-87.7367,"TMAX",2008,2026,"AL","ALABAMA",19
"USW00023803",34.8222,-89.4347,"TMAX",2008,2026,"MS","MISSISSIPPI",19
"USW00023904",35.82,-91.7811,"TMAX",2006,2026,"AR","ARKANSAS",21
"USW00023906",28.3044,-96.8231,"TMAX",2007,2026,"TX","TEXAS",20
"USW00023907",30.6222,-98.0847,"TMAX",2008,2026,"TX","TEXAS",19
"USW00023908",37.4278,-94.5828,"TMAX",2007,2026,"MO","MISSOURI",20
"USW00023909",37.6344,-91.7225,"TMAX",2007,2026,"MO","MISSOURI",20
"USW00024006",44.15,-103.1,"TMAX",1949,2025,"SD","SOUTH DAKOTA",77
"USW00024011",46.7708,-100.7606,"TMAX",1948,2026,"ND","NORTH DAKOTA",79
"USW00024012",46.7997,-102.7972,"TMAX",1948,2026,"ND","NORTH DAKOTA",79
"USW00024013",48.2519,-101.2689,"TMAX",1948,2026,"ND","NORTH DAKOTA",79
"USW00024015",40.1744,-103.2147,"TMAX",1937,2026,"CO","COLORADO",90
"USW00024017",42.8372,-103.0981,"TMAX",2000,2026,"NE","NEBRASKA",27
"USW00024018",41.1519,-104.8061,"TMAX",1915,2026,"WY","WYOMING",112
"USW00024020",40.5233,-101.0344,"TMAX",1905,2026,"NE","NEBRASKA",122
"USW00024021",42.8153,-108.7261,"TMAX",1948,2026,"WY","WYOMING",79
"USW00024022",41.3164,-105.6728,"TMAX",1948,2026,"WY","WYOMING",79
"USW00024023",41.1219,-100.6689,"TMAX",1948,2026,"NE","NEBRASKA",79
"USW00024024",44.0511,-101.6014,"TMAX",1907,2026,"SD","SOUTH DAKOTA",120
"USW00024025",44.3819,-100.2864,"TMAX",1933,2026,"SD","SOUTH DAKOTA",94
"USW00024027",41.5947,-109.0528,"TMAX",1948,2026,"WY","WYOMING",79
"USW00024028",41.8747,-103.6011,"TMAX",1893,2026,"NE","NEBRASKA",134
"USW00024029",44.7603,-106.9742,"TMAX",1948,2026,"WY","WYOMING",79
"USW00024030",41.0992,-102.9864,"TMAX",1948,2026,"NE","NEBRASKA",79
"USW00024032",42.8586,-100.5514,"TMAX",1948,2026,"NE","NEBRASKA",79
"USW00024033",45.8072,-108.5461,"TMAX",1948,2026,"MT","MONTANA",79
"USW00024036",47.0544,-109.4567,"TMAX",1896,2026,"MT","MONTANA",131
"USW00024037",46.4264,-105.8833,"TMAX",1937,2026,"MT","MONTANA",90
"USW00024044",42.0572,-102.8017,"TMAX",1996,2026,"NE","NEBRASKA",31
"USW00024045",44.5167,-109.0167,"TMAX",2011,2025,"WY","WYOMING",15
"USW00024046",40.4931,-107.5239,"TMAX",1996,2026,"CO","COLORADO",31
"USW00024048",44.5172,-108.0753,"TMAX",1998,2026,"WY","WYOMING",29
"USW00024051",40.4356,-104.6319,"TMAX",2011,2026,"CO","COLORADO",16
"USW00024057",41.8064,-107.1953,"TMAX",1951,2026,"WY","WYOMING",76
"USW00024061",43.0661,-108.4772,"TMAX",1996,2026,"WY","WYOMING",31
"USW00024062",43.9653,-107.9503,"TMAX",1960,2026,"WY","WYOMING",67
"USW00024088",44.2169,-104.9292,"TMAX",1903,2025,"WY","WYOMING",123
"USW00024089",42.8978,-106.4736,"TMAX",1948,2026,"WY","WYOMING",79
"USW00024090",44.0458,-103.0545,"TMAX",1948,2026,"SD","SOUTH DAKOTA",79
"USW00024091",40.5106,-101.6244,"TMAX",1951,2026,"NE","NEBRASKA",76
"USW00024101",41.1167,-111.9667,"TMAX",1946,2025,"UT","UTAH",80
"USW00024103",40.1833,-112.9333,"TMAX",1949,2025,"UT","UTAH",77
"USW00024106",43.05,-115.8667,"TMAX",1949,2026,"ID","IDAHO",78
"USW00024110",47.1931,-119.3147,"TMAX",1949,2026,"WA","WASHINGTON",78
"USW00024112",47.5167,-111.1833,"TMAX",1949,2026,"MT","MONTANA",78
"USW00024114",47.6333,-117.65,"TMAX",1949,2025,"WA","WASHINGTON",77
"USW00024119",40.6117,-116.8917,"TMAX",1944,2025,"NV","NEVADA",82
"USW00024121",40.8239,-115.7864,"TMAX",1890,2026,"NV","NEVADA",137
"USW00024126",41.1942,-112.0169,"TMAX",1948,2026,"UT","UTAH",79
"USW00024127",40.7706,-111.965,"TMAX",1948,2026,"UT","UTAH",79
"USW00024128",40.9017,-117.8081,"TMAX",1877,2026,"NV","NEVADA",150
"USW00024130",44.8431,-117.81,"TMAX",1943,2026,"OR","OREGON",84
"USW00024131",43.5669,-116.2406,"TMAX",1940,2026,"ID","IDAHO",87
"USW00024132",45.7875,-111.1614,"TMAX",1941,2026,"MT","MONTANA",86
"USW00024133",42.5453,-113.7686,"TMAX",1948,2026,"ID","IDAHO",79
"USW00024135",45.9644,-112.5014,"TMAX",1894,2026,"MT","MONTANA",133
"USW00024136",47.7667,-116.8167,"TMAX",1949,2026,"ID","IDAHO",78
"USW00024137",48.6036,-112.3767,"TMAX",1903,2026,"MT","MONTANA",124
"USW00024138",45.2583,-112.5545,"TMAX",1940,2026,"MT","MONTANA",87
"USW00024139",46.6383,-113.1761,"TMAX",1927,2026,"MT","MONTANA",100
"USW00024141",47.3078,-119.5156,"TMAX",1949,2026,"WA","WASHINGTON",78
"USW00024142",42.9167,-114.7167,"TMAX",1909,2025,"ID","IDAHO",117
"USW00024143",47.4733,-111.3828,"TMAX",1937,2026,"MT","MONTANA",90
"USW00024144",46.6044,-111.9892,"TMAX",1938,2026,"MT","MONTANA",89
"USW00024145",43.5206,-112.0675,"TMAX",1948,2026,"ID","IDAHO",79
"USW00024148",45.2833,-118,"TMAX",1949,2026,"OR","OREGON",78
"USW00024149",46.3744,-117.0153,"TMAX",1948,2026,"ID","IDAHO",79
"USW00024150",45.6983,-110.4417,"TMAX",1948,2026,"MT","MONTANA",79
"USW00024151",42.1492,-112.2872,"TMAX",1948,2026,"ID","IDAHO",79
"USW00024152",45.5117,-118.4247,"TMAX",1948,2025,"OR","OREGON",78
"USW00024153",46.9208,-114.0939,"TMAX",1948,2026,"MT","MONTANA",79
"USW00024154",47.4547,-115.6711,"TMAX",1938,2026,"ID","IDAHO",89
"USW00024155",45.6906,-118.8531,"TMAX",1928,2026,"OR","OREGON",99
"USW00024156",42.9197,-112.5722,"TMAX",1939,2026,"ID","IDAHO",88
"USW00024157",47.6217,-117.5281,"TMAX",1889,2026,"WA","WASHINGTON",138
"USW00024160",46.0944,-118.2858,"TMAX",1949,2026,"WA","WASHINGTON",78
"USW00024162",44.0142,-117.0081,"TMAX",1997,2026,"OR","OREGON",30
"USW00024163",46.2694,-119.1181,"TMAX",1945,2026,"WA","WASHINGTON",82
"USW00024164",42.5781,-110.1097,"TMAX",1998,2026,"WY","WYOMING",29
"USW00024166",43.6,-110.7333,"TMAX",2011,2026,"WY","WYOMING",16
"USW00024172",40.0683,-118.5703,"TMAX",1948,2026,"NV","NEVADA",79
"USW00024193",40.7206,-114.0358,"TMAX",1911,2026,"UT","UTAH",116
"USW00024201",47.0833,-122.5833,"TMAX",1960,2025,"WA","WASHINGTON",66
"USW00024202",44.5,-123.2833,"TMAX",2017,2026,"OR","OREGON",10
"USW00024207",47.15,-122.4833,"TMAX",1946,2025,"WA","WASHINGTON",80
"USW00024213",40.8097,-124.1603,"TMAX",1941,2026,"CA","CALIFORNIA",86
"USW00024215",41.315,-122.3172,"TMAX",1996,2026,"CA","CALIFORNIA",31
"USW00024216",40.1519,-122.2547,"TMAX",1934,2026,"CA","CALIFORNIA",93
"USW00024217",48.7992,-122.5406,"TMAX",1949,2026,"WA","WASHINGTON",78
"USW00024219",45.6189,-121.1658,"TMAX",1948,2026,"WA","WASHINGTON",79
"USW00024220",47.0339,-120.5314,"TMAX",1940,2026,"WA","WASHINGTON",87
"USW00024221",44.1331,-123.2156,"TMAX",1938,2026,"OR","OREGON",89
"USW00024222",47.9233,-122.2831,"TMAX",1948,2026,"WA","WASHINGTON",79
"USW00024223",46.1333,-122.9,"TMAX",1948,2025,"WA","WASHINGTON",78
"USW00024225",42.375,-122.8769,"TMAX",1928,2026,"OR","OREGON",99
"USW00024227",46.9736,-122.905,"TMAX",1941,2026,"WA","WASHINGTON",86
"USW00024228",48.1333,-123.4,"TMAX",1947,2025,"WA","WASHINGTON",79
"USW00024229",45.5958,-122.6092,"TMAX",1938,2026,"OR","OREGON",89
"USW00024230",44.2558,-121.1408,"TMAX",1948,2026,"OR","OREGON",79
"USW00024231",43.2336,-123.3578,"TMAX",1900,2026,"OR","OREGON",127
"USW00024232",44.905,-123.0011,"TMAX",1893,2026,"OR","OREGON",134
"USW00024233",47.4447,-122.3144,"TMAX",1948,2026,"WA","WASHINGTON",79
"USW00024234",47.5456,-122.3147,"TMAX",1948,2026,"WA","WASHINGTON",79
"USW00024235",42.6,-123.3667,"TMAX",1948,2026,"OR","OREGON",79
"USW00024237",47.2767,-121.3372,"TMAX",1944,2025,"WA","WASHINGTON",82
"USW00024242",45.5511,-122.4097,"TMAX",1998,2026,"OR","OREGON",29
"USW00024243",46.5639,-120.535,"TMAX",1946,2026,"WA","WASHINGTON",81
"USW00024255",48.35,-122.6667,"TMAX",1945,2025,"WA","WASHINGTON",81
"USW00024257",40.5147,-122.2978,"TMAX",1986,2026,"CA","CALIFORNIA",41
"USW00024259",41.7736,-122.4683,"TMAX",1948,2026,"CA","CALIFORNIA",79
"USW00024283",40.9783,-124.1047,"TMAX",1992,2026,"CA","CALIFORNIA",35
"USW00024284",43.4133,-124.2436,"TMAX",1902,2026,"OR","OREGON",125
"USW00024285",44.6431,-124.0556,"TMAX",1893,2025,"OR","OREGON",133
"USW00024286",41.7836,-124.2381,"TMAX",1949,2026,"CA","CALIFORNIA",78
"USW00025309",58.3539,-134.5561,"TMAX",1936,2026,"AK","ALASKA",91
"USW00025322",58.4111,-135.7089,"TMAX",1923,2026,"AK","ALASKA",104
"USW00025323",59.2428,-135.5114,"TMAX",1911,2026,"AK","ALASKA",116
"USW00025325",55.3586,-131.7219,"TMAX",1910,2026,"AK","ALASKA",117
"USW00025329",56.8056,-132.9372,"TMAX",1926,2026,"AK","ALASKA",101
"USW00025331",61.595,-149.0917,"TMAX",1997,2026,"AK","ALASKA",30
"USW00025333",57.0475,-135.3669,"TMAX",1944,2026,"AK","ALASKA",83
"USW00025335",59.4539,-135.3278,"TMAX",1996,2026,"AK","ALASKA",31
"USW00025339",59.5122,-139.6711,"TMAX",1917,2026,"AK","ALASKA",110
"USW00025367",55.5819,-133.0747,"TMAX",1997,2026,"AK","ALASKA",30
"USW00025376",55.2064,-132.8283,"TMAX",2020,2026,"AK","ALASKA",7
"USW00025379",57.0575,-135.3267,"TMAX",2005,2026,"AK","ALASKA",22
"USW00025380",58.4292,-135.69,"TMAX",2012,2026,"AK","ALASKA",15
"USW00025381",55.0456,-131.5878,"TMAX",2012,2026,"AK","ALASKA",15
"USW00025382",59.5086,-139.685,"TMAX",2016,2026,"AK","ALASKA",11
"USW00025402",59.4667,-146.3167,"TMAX",1942,2026,"AK","ALASKA",85
"USW00025501",57.7508,-152.4881,"TMAX",1949,2026,"AK","ALASKA",78
"USW00025503",58.6794,-156.6294,"TMAX",1942,2026,"AK","ALASKA",85
"USW00025506",59.7492,-154.9089,"TMAX",1920,2026,"AK","ALASKA",107
"USW00025507",59.6419,-151.4911,"TMAX",1932,2026,"AK","ALASKA",95
"USW00025508",56.95,-158.6167,"TMAX",1942,2025,"AK","ALASKA",84
"USW00025516",59.4458,-151.7067,"TMAX",1997,2026,"AK","ALASKA",30
"USW00025519",58.1853,-157.3856,"TMAX",2019,2025,"AK","ALASKA",7
"USW00025522",58.2078,-155.9225,"TMAX",2012,2026,"AK","ALASKA",15
"USW00025623",58.65,-162.0667,"TMAX",1953,2025,"AK","ALASKA",73
"USW00025624",55.2206,-162.7322,"TMAX",1950,2026,"AK","ALASKA",77
"USW00025628",56.5747,-169.6628,"TMAX",1996,2026,"AK","ALASKA",31
"USW00025630",55.3472,-160.4661,"TMAX",2009,2026,"AK","ALASKA",18
"USW00025704",51.8833,-176.65,"TMAX",1942,2026,"AK","ALASKA",85
"USW00025708",52.2167,-174.2,"TMAX",1949,2026,"AK","ALASKA",78
"USW00025711",57.1575,-170.2119,"TMAX",2005,2025,"AK","ALASKA",21
"USW00025713",57.155,-170.2228,"TMAX",1915,2026,"AK","ALASKA",112
"USW00026401",61.25,-149.8,"TMAX",1947,2025,"AK","ALASKA",79
"USW00026407",64.6833,-147.0833,"TMAX",1949,2025,"AK","ALASKA",77
"USW00026409",61.2164,-149.8572,"TMAX",1916,2026,"AK","ALASKA",111
"USW00026410",60.4861,-145.4444,"TMAX",1909,2026,"AK","ALASKA",118
"USW00026411",64.8031,-147.8761,"TMAX",1929,2026,"AK","ALASKA",98
"USW00026412",62.9614,-141.9383,"TMAX",1942,2026,"AK","ALASKA",85
"USW00026413",66.5706,-145.2342,"TMAX",1899,2026,"AK","ALASKA",128
"USW00026415",63.9931,-145.7214,"TMAX",1917,2026,"AK","ALASKA",110
"USW00026422",64.7761,-141.1636,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026425",62.1592,-145.4589,"TMAX",1909,2026,"AK","ALASKA",118
"USW00026435",64.5472,-149.0872,"TMAX",1916,2026,"AK","ALASKA",111
"USW00026438",60.1292,-149.4186,"TMAX",1908,2026,"AK","ALASKA",119
"USW00026445",60.0833,-142.5,"TMAX",1943,2025,"AK","ALASKA",83
"USW00026451",61.1692,-150.0278,"TMAX",1952,2026,"AK","ALASKA",75
"USW00026491",61.1786,-149.965,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026492",60.7836,-148.8483,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026494",64.9736,-147.51,"TMAX",2002,2026,"AK","ALASKA",25
"USW00026501",64.7367,-156.9344,"TMAX",1953,2025,"AK","ALASKA",73
"USW00026502",64.3208,-158.7325,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026510",62.9575,-155.61,"TMAX",1941,2026,"AK","ALASKA",86
"USW00026513",66.9,-157.0333,"TMAX",1949,2025,"AK","ALASKA",77
"USW00026516",61.5833,-159.5333,"TMAX",1920,2026,"AK","ALASKA",107
"USW00026523",60.5792,-151.2414,"TMAX",1899,2026,"AK","ALASKA",128
"USW00026528",62.3197,-150.0975,"TMAX",1918,2026,"AK","ALASKA",109
"USW00026529",65.173,-152.1067,"TMAX",1902,2026,"AK","ALASKA",125
"USW00026533",66.9178,-151.5189,"TMAX",1951,2026,"AK","ALASKA",76
"USW00026534",61.1,-155.5833,"TMAX",1953,2025,"AK","ALASKA",73
"USW00026535",66,-153.7,"TMAX",1953,2025,"AK","ALASKA",73
"USW00026536",62.9,-155.9667,"TMAX",1953,2025,"AK","ALASKA",73
"USW00026562",60.195,-154.3197,"TMAX",2009,2026,"AK","ALASKA",18
"USW00026563",60.7236,-150.4483,"TMAX",2010,2026,"AK","ALASKA",17
"USW00026564",68.485,-155.7505,"TMAX",2014,2023,"AK","ALASKA",10
"USW00026565",70.1617,-148.4644,"TMAX",2014,2025,"AK","ALASKA",12
"USW00026615",60.785,-161.8294,"TMAX",1923,2026,"AK","ALASKA",104
"USW00026616",66.8856,-162.6067,"TMAX",1897,2026,"AK","ALASKA",130
"USW00026617",64.5111,-165.44,"TMAX",1900,2026,"AK","ALASKA",127
"USW00026627",63.8833,-160.8,"TMAX",1941,2025,"AK","ALASKA",85
"USW00026628",64.5506,-163.0072,"TMAX",2019,2026,"AK","ALASKA",8
"USW00026631",68.8667,-166.1333,"TMAX",1954,2025,"AK","ALASKA",72
"USW00026635",62.0953,-163.6819,"TMAX",2017,2025,"AK","ALASKA",9
"USW00026642",67.7306,-164.5478,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026643",66.0694,-162.7614,"TMAX",1998,2026,"AK","ALASKA",29
"USW00026644",62.65,-160.1833,"TMAX",2019,2026,"AK","ALASKA",8
"USW00026653",60.5414,-165.0872,"TMAX",2019,2025,"AK","ALASKA",7
"USW00026655",68.0278,-162.9211,"TMAX",2010,2026,"AK","ALASKA",17
"USW00026656",61.3464,-164.077,"TMAX",2018,2025,"AK","ALASKA",8
"USW00026703",63.7833,-171.75,"TMAX",1936,2025,"AK","ALASKA",90
"USW00027401",70.1333,-143.6333,"TMAX",1947,2026,"AK","ALASKA",80
"USW00027406",70.1914,-148.48,"TMAX",1999,2026,"AK","ALASKA",28
"USW00027502",71.2869,-156.7394,"TMAX",1901,2026,"AK","ALASKA",126
"USW00027503",70.6367,-160.0131,"TMAX",1935,2024,"AK","ALASKA",90
"USW00027515",70.2125,-150.9944,"TMAX",1998,2026,"AK","ALASKA",29
"USW00027516",71.3214,-156.6111,"TMAX",2002,2026,"AK","ALASKA",25
"USW00045715",52.7167,174.1,"TMAX",1943,2025,"AK","ALASKA",83
"USW00053119",36.3114,-119.6231,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00053120",33.0381,-116.9161,"TMAX",1998,2026,"CA","CALIFORNIA",29
"USW00053121",33.2194,-117.3497,"TMAX",1999,2026,"CA","CALIFORNIA",28
"USW00053123",36.2119,-115.1939,"TMAX",2000,2026,"NV","NEVADA",27
"USW00053127",35.9761,-115.1325,"TMAX",2019,2026,"NV","NEVADA",8
"USW00053131",32.2394,-111.1697,"TMAX",2002,2026,"AZ","ARIZONA",25
"USW00053132",31.5908,-110.5086,"TMAX",2002,2026,"AZ","ARIZONA",25
"USW00053136",36.6239,-116.0225,"TMAX",2004,2026,"NV","NEVADA",23
"USW00053138",39.0117,-114.2089,"TMAX",2004,2026,"NV","NEVADA",23
"USW00053139",36.6019,-117.145,"TMAX",2004,2026,"CA","CALIFORNIA",23
"USW00053144",34.9883,-117.8647,"TMAX",2006,2025,"CA","CALIFORNIA",20
"USW00053146",31.6056,-110.4281,"TMAX",2008,2026,"AZ","ARIZONA",19
"USW00053149",38.3028,-111.2936,"TMAX",2007,2026,"UT","UTAH",20
"USW00053150",37.7592,-119.8208,"TMAX",2007,2026,"CA","CALIFORNIA",20
"USW00053151",33.4392,-117.1903,"TMAX",2008,2026,"CA","CALIFORNIA",19
"USW00053152",34.4142,-119.8797,"TMAX",2008,2026,"CA","CALIFORNIA",19
"USW00053154",32.835,-114.1883,"TMAX",2008,2026,"AZ","ARIZONA",19
"USW00053155",35.7553,-112.3375,"TMAX",2008,2026,"AZ","ARIZONA",19
"USW00053175",33.8978,-117.6025,"TMAX",2011,2026,"CA","CALIFORNIA",16
"USW00053182",36.5683,-101.6097,"TMAX",2011,2026,"OK","OKLAHOMA",16
"USW00053802",39.4744,-88.2722,"TMAX",1998,2026,"IL","ILLINOIS",29
"USW00053803",37.75,-87.1667,"TMAX",2011,2026,"KY","KENTUCKY",16
"USW00053808",31.4667,-89.3333,"TMAX",2011,2026,"MS","MISSISSIPPI",16
"USW00053819",33.3636,-84.5658,"TMAX",1994,2026,"GA","GEORGIA",33
"USW00053820",31.4192,-87.0483,"TMAX",1997,2026,"AL","ALABAMA",30
"USW00053838",34.2722,-83.8306,"TMAX",1996,2026,"GA","GEORGIA",31
"USW00053841",38.1847,-84.9039,"TMAX",1996,2026,"KY","KENTUCKY",31
"USW00053842",39.8247,-86.2958,"TMAX",1996,2026,"IN","INDIANA",31
"USW00053843",31.3061,-86.3903,"TMAX",2006,2025,"AL","ALABAMA",20
"USW00053844",39.7572,-82.6633,"TMAX",1996,2026,"OH","OHIO",31
"USW00053847",30.6972,-87.0208,"TMAX",1996,2026,"FL","FLORIDA",31
"USW00053848",30.5119,-86.9542,"TMAX",2007,2025,"FL","FLORIDA",19
"USW00053849",32.8,-88.8333,"TMAX",1996,2025,"MS","MISSISSIPPI",30
"USW00053850",34.6722,-82.8814,"TMAX",1998,2026,"SC","SOUTH CAROLINA",29
"USW00053852",34.6581,-86.9433,"TMAX",1996,2026,"AL","ALABAMA",31
"USW00053853",30.3933,-86.4675,"TMAX",1996,2026,"FL","FLORIDA",31
"USW00053854",33.4639,-80.8533,"TMAX",1997,2026,"SC","SOUTH CAROLINA",30
"USW00053855",39.3611,-84.5206,"TMAX",1997,2026,"OH","OHIO",30
"USW00053858",30.4631,-88.5317,"TMAX",1997,2026,"MS","MISSISSIPPI",30
"USW00053859",39.5917,-84.2264,"TMAX",1997,2026,"OH","OHIO",30
"USW00053860",30.3369,-81.5128,"TMAX",1998,2026,"FL","FLORIDA",29
"USW00053861",31.3558,-85.7511,"TMAX",2008,2025,"AL","ALABAMA",18
"USW00053862",30.0719,-83.5736,"TMAX",1998,2025,"FL","FLORIDA",28
"USW00053863",33.8783,-84.2981,"TMAX",1998,2026,"GA","GEORGIA",29
"USW00053864",33.1783,-86.7817,"TMAX",1995,2026,"AL","ALABAMA",32
"USW00053865",30.3436,-89.8225,"TMAX",1994,2026,"LA","LOUISIANA",33
"USW00053866",39.5856,-85.7997,"TMAX",1998,2026,"IN","INDIANA",29
"USW00053867",33.9719,-80.9939,"TMAX",1998,2026,"SC","SOUTH CAROLINA",29
"USW00053868",36.0231,-84.2336,"TMAX",1998,2026,"TN","TENNESSEE",29
"USW00053869",35.9378,-89.8331,"TMAX",1998,2026,"AR","ARKANSAS",29
"USW00053870",35.1967,-81.1556,"TMAX",1999,2026,"NC","NORTH CAROLINA",28
"USW00053871",34.9836,-81.0561,"TMAX",1999,2026,"SC","SOUTH CAROLINA",28
"USW00053872",35.0147,-80.6242,"TMAX",1999,2026,"NC","NORTH CAROLINA",28
"USW00053873",34.1158,-84.8508,"TMAX",2000,2026,"GA","GEORGIA",27
"USW00053874",34.2539,-82.1528,"TMAX",2000,2026,"SC","SOUTH CAROLINA",27
"USW00053877",35.4944,-82.6142,"TMAX",2001,2026,"NC","NORTH CAROLINA",26
"USW00053878",35.4186,-82.5567,"TMAX",2001,2026,"NC","NORTH CAROLINA",26
"USW00053879",38.9578,-94.3711,"TMAX",2002,2026,"MO","MISSOURI",25
"USW00053893",33.45,-88.5833,"TMAX",2017,2026,"MS","MISSISSIPPI",10
"USW00053901",36.8792,-91.9053,"TMAX",1996,2026,"MO","MISSOURI",31
"USW00053902",30.3611,-95.4175,"TMAX",1997,2026,"TX","TEXAS",30
"USW00053903",30.7444,-95.5867,"TMAX",1997,2026,"TX","TEXAS",30
"USW00053904",38.9306,-90.4328,"TMAX",1997,2026,"MO","MISSOURI",30
"USW00053905",32.5397,-93.7461,"TMAX",1997,2026,"LA","LOUISIANA",30
"USW00053907",32.6583,-97.095,"TMAX",1997,2026,"TX","TEXAS",30
"USW00053908",36.0425,-95.9903,"TMAX",1998,2026,"OK","OKLAHOMA",29
"USW00053909",32.9944,-97.3203,"TMAX",1997,2026,"TX","TEXAS",30
"USW00053910",30.0681,-95.5564,"TMAX",1998,2026,"TX","TEXAS",29
"USW00053911",32.7131,-96.2689,"TMAX",1998,2026,"TX","TEXAS",29
"USW00053912",32.0317,-96.3994,"TMAX",1998,2026,"TX","TEXAS",29
"USW00053913",35.8517,-97.4142,"TMAX",1998,2026,"OK","OKLAHOMA",29
"USW00053914",33.1828,-96.59,"TMAX",1998,2026,"TX","TEXAS",29
"USW00053915",30.0292,-91.8844,"TMAX",1998,2026,"LA","LOUISIANA",29
"USW00053916",39.8197,-93.5769,"TMAX",1998,2026,"MO","MISSOURI",29
"USW00053917",30.0494,-90.0289,"TMAX",1991,2026,"LA","LOUISIANA",36
"USW00053918",36.3706,-92.4719,"TMAX",1998,2026,"AR","ARKANSAS",29
"USW00053919",33.6361,-91.7556,"TMAX",1876,2026,"AR","ARKANSAS",151
"USW00053920",35.2572,-93.095,"TMAX",1999,2026,"AR","ARKANSAS",28
"USW00053921",34.5467,-93.5781,"TMAX",1999,2026,"AR","ARKANSAS",28
"USW00053922",36.2897,-94.3114,"TMAX",1999,2026,"AR","ARKANSAS",28
"USW00053925",34.0481,-94.4017,"TMAX",2003,2026,"AR","ARKANSAS",24
"USW00053926",36.1181,-97.0914,"TMAX",2002,2026,"OK","OKLAHOMA",25
"USW00053927",36.1347,-97.1083,"TMAX",2002,2026,"OK","OKLAHOMA",25
"USW00053928",30.2189,-96.3742,"TMAX",2011,2026,"TX","TEXAS",16
"USW00053931",38.0964,-92.5531,"TMAX",2016,2025,"MO","MISSOURI",10
"USW00053934",35.7261,-91.6472,"TMAX",2011,2026,"AR","ARKANSAS",16
"USW00053942",30.6792,-97.6794,"TMAX",2017,2026,"TX","TEXAS",10
"USW00053948",31.5778,-94.7094,"TMAX",2017,2026,"TX","TEXAS",10
"USW00053952",31.4847,-97.3164,"TMAX",2011,2026,"TX","TEXAS",16
"USW00053955",36.1906,-94.4908,"TMAX",2017,2026,"AR","ARKANSAS",10
